0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,2,0,1,39,0,1,0,3,0,1,1,3,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,21,0,0,0,0,2,0,1,1,0,1,0,1,1
1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,1,0,0,1,0,1,0,0,0,21,1,0,0,8,2,4,2,0,2,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,21,1,0,1,2,1,0,0,0,0,0,0
0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,21,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,1,4,0,0,0,23,4,0,0,3,1,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,14,8,0,0,0,0,0
0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,0,1,0,0,17,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,5,3,0,1,27,4,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,1,0,0,1,0,1,2,5,0,0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,13
